"","id","time","lng","lat","depth","ML","epicenter","YMS_int","Taipei_int","Xinyi_int","ChihNan_int"
"166","小區域",2012-12-30 01:48:00,121.94,24.5,59.1,4.1,"宜蘭縣政府東南方  31.5  公里 (位於台灣東部海域)",NA,NA,1,NA
"167","小區域",2012-03-22 07:17:00,121.79,24.71,78.5,4,"宜蘭縣政府東偏南方  3.2  公里 (位於宜蘭縣五結鄉)",NA,NA,1,NA
"168","小區域",2012-05-11 04:04:00,122.01,24.87,9.5,3.9,"宜蘭縣政府東偏北方  29.8  公里 (位於台灣東部海域)",NA,NA,1,NA
"169","小區域",2012-06-05 04:38:00,122.19,24.22,49.9,5.1,"花蓮縣政府東偏北方  62.9  公里 (位於台灣東部海域)",NA,NA,1,NA
"170","小區域",2012-06-05 05:56:00,122.24,24.22,28.6,5.1,"花蓮縣政府東偏北方  67.4  公里 (位於台灣東部海域)",NA,NA,1,NA
"171","小區域",2013-01-19 08:30:00,121.97,24.41,47.7,4.2,"宜蘭縣政府南偏東方  41.2  公里 (位於臺灣東部海域)",NA,NA,1,NA
"172","小區域",2013-11-08 03:27:00,122,24.82,8.7,3.6,"宜蘭縣政府東偏北方  25.7  公里 (位於臺灣東部海域)",NA,NA,1,NA
"173","小區域",2013-12-26 10:52:00,121.85,24.64,72.4,3.8,"宜蘭縣政府東南方  13.1  公里 (位於宜蘭縣近海)",NA,NA,1,NA
"174","小區域",2013-02-04 05:35:00,121.97,24.45,13,3.8,"宜蘭縣政府東南方  37.2  公里 (位於臺灣東部海域)",NA,NA,1,NA
"175","小區域",2013-03-05 09:08:00,121.91,24.74,81.7,4,"宜蘭縣政府東方  15.0  公里 (位於宜蘭縣近海)",NA,NA,1,NA
"176","小區域",2013-05-03 05:29:00,121.96,24.44,12.7,3.7,"宜蘭縣政府東南方  37.3  公里 (位於臺灣東部海域)",NA,NA,1,NA
"177","小區域",2013-08-18 10:57:00,122.48,23.95,28.1,4.8,"花蓮縣政府東方  87.9  公里 (位於臺灣東部海域)",NA,NA,1,NA
"178","小區域",2014-01-14 02:12:00,122.23,24.64,16.2,4.4,"宜蘭縣政府東方  48.2  公里 (位於臺灣東部海域)",NA,NA,1,NA
"179","小區域",2014-01-24 06:51:00,122.78,24.56,85.3,5.2,"宜蘭縣政府東方  104.4  公里 (位於臺灣東部海域)",NA,NA,1,NA
"180","小區域",2014-11-20 01:47:00,122.05,24.92,13.2,4.5,"宜蘭縣政府東偏北方  35.3  公里 (位於臺灣東部海域)",NA,NA,1,NA
"181","小區域",2014-03-21 02:25:00,121.83,24.79,96.4,4.1,"宜蘭縣政府東北方  9.7  公里 (位於宜蘭縣近海)",NA,NA,1,NA
"182","小區域",2014-04-07 02:21:00,121.81,24.6,70.5,3.7,"宜蘭縣政府南偏東方  15.0  公里 (位於宜蘭縣蘇澳鎮)",NA,NA,1,NA
"183","小區域",2014-05-06 04:30:00,121.61,24.67,61.4,3.3,"宜蘭縣政府西偏南方  16.4  公里 (位於宜蘭縣三星鄉)",NA,NA,1,NA
"184","小區域",2014-09-26 05:49:00,121.78,24.56,50,4.2,"宜蘭縣政府南方  19.0  公里 (位於宜蘭縣南澳鄉)",NA,NA,1,NA
"185","小區域",2015-01-08 05:56:00,121.96,24.79,78.9,4.2,"宜蘭縣政府東偏北方  21.2  公里 (位於臺灣東部海域)",NA,NA,1,NA
"186","小區域",2015-10-19 02:46:00,121.98,24.83,14.2,3.9,"宜蘭縣政府東偏北方  25.1  公里 (位於臺灣東部海域)",NA,NA,1,NA
"187","小區域",2015-10-19 03:31:00,121.99,24.84,6.2,4.1,"宜蘭縣政府東偏北方  26.1  公里 (位於臺灣東部海域)",NA,NA,1,NA
"188","小區域",2015-10-19 12:36:00,122,24.86,12.8,3.7,"宜蘭縣政府東偏北方  27.8  公里 (位於臺灣東部海域)",NA,NA,1,NA
"189","小區域",2015-10-20 07:33:00,121.96,24.84,12.2,3.9,"宜蘭縣政府東偏北方  23.1  公里 (位於臺灣東部海域)",NA,NA,1,NA
"190","小區域",2015-10-21 07:08:00,121.98,24.85,5.6,4,"宜蘭縣政府東偏北方  25.8  公里 (位於臺灣東部海域)",NA,NA,1,NA
"191","小區域",2015-10-06 10:28:00,121.61,24.63,57.2,4.3,"宜蘭縣政府西南方  19.1  公里 (位於宜蘭縣大同鄉)",NA,NA,1,NA
"192","小區域",2015-10-09 01:03:00,121.9,24.81,12.5,3.7,"宜蘭縣政府東偏北方  16.7  公里 (位於宜蘭縣近海)",NA,NA,1,NA
"193","小區域",2015-11-12 05:31:00,121.85,24.99,133.1,4.6,"基隆市政府東南方  19.2  公里 (位於新北市雙溪區)",NA,NA,1,NA
"194","小區域",2015-11-08 07:04:00,122.23,24.9,117.1,4.3,"宜蘭縣政府東偏北方  50.3  公里 (位於臺灣東部海域)",NA,NA,1,NA
"195","小區域",2015-12-27 03:00:00,122.59,24.57,93.6,4.8,"宜蘭縣政府東方  85.9  公里 (位於臺灣東部海域)",NA,NA,1,NA
"196","小區域",2015-03-12 07:37:00,122.08,24.72,63.6,4.2,"宜蘭縣政府東方  32.0  公里 (位於臺灣東部海域)",NA,NA,1,NA
"197","小區域",2015-03-28 11:52:00,121.99,24.83,13.9,3.7,"宜蘭縣政府東偏北方  25.9  公里 (位於臺灣東部海域)",NA,NA,1,NA
"198","小區域",2015-05-24 04:35:00,121.91,24.39,42.6,4.3,"宜蘭縣政府南偏東方  40.8  公里 (位於臺灣東部海域)",NA,NA,1,NA
"199","小區域",2015-05-26 08:56:00,122.47,23.96,28.9,5,"花蓮縣政府東方  86.1  公里 (位於臺灣東部海域)",NA,NA,1,NA
"200","小區域",2015-05-07 04:04:00,121.35,24.06,68,4.4,"花蓮縣政府西偏北方  28.2  公里 (位於花蓮縣秀林鄉)",NA,NA,1,NA
"201","小區域",2015-09-10 02:46:00,122.03,24.85,10.1,3.7,"宜蘭縣政府東偏北方  29.7  公里 (位於臺灣東部海域)",NA,NA,1,NA
"202","小區域",2015-09-10 08:48:00,122.02,24.85,9.7,3.8,"宜蘭縣政府東偏北方  29.5  公里 (位於臺灣東部海域)",NA,NA,1,NA
"203","小區域",2015-09-02 01:34:00,122.37,24.01,26.2,5,"花蓮縣政府東方  75.9  公里 (位於臺灣東部海域)",NA,NA,1,NA
"204","小區域",2016-01-22 04:37:00,122.31,24.96,14,4.4,"基隆市政府東偏南方  59.9  公里",NA,NA,1,NA
"205","小區域",2016-11-29 02:33:00,122.04,24.85,9,4.2,"宜蘭縣政府東偏北方  31.2  公里 (位於臺灣東部海域)",NA,NA,1,NA
"206","小區域",2016-12-02 01:45:00,121.77,24.69,73.2,3.9,"宜蘭縣政府南方  4.5  公里 (位於宜蘭縣五結鄉)",NA,NA,1,NA
"207","小區域",2016-12-03 02:48:00,121.83,24.72,58.3,3.8,"宜蘭縣政府東方  7.1  公里 (位於宜蘭縣近海)",NA,NA,1,NA
"208","小區域",2016-02-16 08:20:00,121.95,24.83,8.6,4,"宜蘭縣政府東偏北方  21.5  公里",NA,NA,1,2
"209","小區域",2016-02-29 09:36:00,121.73,24.92,112.6,4.3,"臺北市政府東南方  21.2  公里",NA,NA,1,NA
"210","小區域",2016-04-11 11:25:00,121.79,24.56,65.4,4.2,"宜蘭縣政府南方  19.6  公里",NA,NA,1,NA
"211","小區域",2016-05-12 02:36:00,122.05,24.69,11.7,4.3,"宜蘭縣政府東方  29.4  公里 (位於臺灣東部海域)",NA,NA,1,NA
"212","小區域",2016-05-13 09:37:00,121.75,24.59,70.6,4,"宜蘭縣政府南方  16.0  公里",NA,NA,1,NA
"213","小區域",2016-07-10 10:32:00,121.62,24.63,54,3.8,"宜蘭縣政府西南方  18.0  公里 (位於宜蘭縣大同鄉)",NA,NA,1,NA
"214","小區域",2017-01-02 09:20:00,121.84,24.59,76.4,4,"宜蘭縣政府南偏東方  17.1  公里 (位於宜蘭縣蘇澳鎮)",NA,NA,1,NA
"215","小區域",2017-03-21 02:50:00,121.55,24.63,77.1,3.9,"宜蘭縣政府西偏南方  23.8  公里 (位於宜蘭縣大同鄉)",NA,NA,1,NA
"216","小區域",2008-04-18 12:02:00,121.69,24.76,75.3,3.6,"宜蘭市地震站西方  6.5  公里",NA,NA,2,NA
"217","小區域",2009-10-20 01:40:00,121.6,25.17,6.7,3.2,"台北市地震站北偏東方  17.0  公里",NA,NA,2,NA
"218","小區域",2016-05-06 02:36:00,121.75,24.65,74.6,4.2,"宜蘭縣政府南方  8.8  公里",NA,NA,2,NA
"219","小區域",2001-12-12 10:36:00,121.98,24.82,5.1,4,"宜蘭市地震站東偏北方  23.0  公里",NA,NA,NA,1
"220","小區域",2001-12-21 02:39:00,121.81,24.85,84.1,3.9,"宜蘭市地震站北偏東方  10.9  公里",NA,NA,NA,1
"221","小區域",2002-08-01 04:13:00,121.98,24.8,5.7,3.9,"宜蘭市地震站東方  22.9  公里",NA,NA,NA,1
"222","小區域",2004-05-04 01:50:00,121.79,24.66,11.4,3.2,"宜蘭蘇澳地震站西北方  9.7  公里",NA,NA,NA,1
"223","100050   ",2011-04-30 04:35:00,121.81,24.65,75,5.8,"宜蘭縣政府南偏東方  10.1  公里",2,3,NA,3
"224","101087   ",2012-06-10 05:00:00,122.31,24.46,69.9,6.6,"宜蘭縣政府東偏南方  62.8  公里 (位於台灣東部海域)",2,3,NA,2
"225","102041   ",2013-03-27 10:03:00,121.05,23.9,19.4,6.2,"南投縣政府東方  36.9  公里 (位於南投縣仁愛鄉)",2,2,NA,2
"226","102075   ",2013-06-02 01:43:00,120.97,23.86,14.5,6.5,"南投縣政府東方  29.3  公里 (位於南投縣魚池鄉)",2,3,NA,2
"227","103033   ",2014-02-22 04:25:00,121.6,24.7,60.9,5.6,"宜蘭縣政府西方  16.8  公里 (位於宜蘭縣大同鄉)",2,3,NA,2
"228","103070   ",2014-05-21 08:21:00,121.43,23.74,16.5,5.9,"花蓮縣政府西南方  34.2  公里 (位於花蓮縣鳳林鎮)",2,2,2,2
"229","104022   ",2015-04-20 09:42:00,122.44,24.02,30.6,6.4,"花蓮縣政府東方  83.6  公里 (位於臺灣東部海域)",2,3,NA,3
"230","104051   ",2015-09-16 03:37:00,121.82,24.25,19.8,5.7,"花蓮縣政府東北方  35.0  公里 (位於花蓮縣近海)",2,2,NA,2
"231","105060   ",2016-05-12 11:17:00,121.98,24.69,8.9,6.1,"宜蘭縣政府東方  22.4  公里",2,3,NA,3
"232","105063   ",2016-05-12 12:29:00,122.02,24.69,12,5.7,"宜蘭縣政府東方  26.1  公里",2,3,NA,2
"233","90057   ",2001-06-13 09:17:00,122.61,24.38,64.4,6.3,"宜蘭蘇澳地震站東偏南方  79.8  公里",2,3,NA,2
"234","90132   ",2001-12-18 12:03:00,122.65,23.87,12,6.7,"花蓮市地震站東方  106.4  公里",2,3,NA,NA
"235","91071   ",2002-05-15 11:46:00,121.87,24.65,8.5,6.2,"宜蘭蘇澳地震站北偏東方  4.9  公里",2,NA,NA,3
"236","91094   ",2002-05-29 12:45:00,122.4,23.91,15.2,6.2,"花蓮市地震站東方  80.0  公里",2,3,NA,NA
"237","92052   ",2003-06-09 09:52:00,122.02,24.37,23.2,5.7,"宜蘭南澳地震站東偏南方  28.5  公里",2,3,NA,2
"238","92057   ",2003-06-10 04:40:00,121.7,23.5,32.3,6.5,"花蓮西林地震站東南方  43.1  公里",2,2,NA,2
"239","92122   ",2003-12-10 12:38:00,121.4,23.07,17.7,6.4,"台東成功地震站東南方  4.3  公里",2,2,NA,2
"240","93094   ",2004-10-15 12:08:00,122.85,24.46,91,7.1,"宜蘭蘇澳地震站東方  101.8  公里",2,NA,NA,3
"241","93102   ",2004-11-08 11:54:00,122.76,23.79,10,6.6,"花蓮市地震站東方  118.5  公里",2,3,NA,3
"242","94034   ",2005-03-06 03:06:00,121.84,24.65,6.4,5.9,"宜蘭蘇澳地震站北偏西方  5.5  公里",2,3,NA,NA
"243","94098   ",2005-06-02 02:20:00,122.07,24.64,64.8,6,"宜蘭蘇澳地震站東方  21.2  公里",2,3,NA,2
"244","9434A   ",2005-03-06 03:08:00,121.8,24.65,7,6,"宜蘭蘇澳地震站西北方  8.0  公里",2,3,NA,3
"245","96058   ",2007-09-07 01:51:00,122.25,24.28,54,6.6,"宜蘭南澳地震站東偏南方  53.8  公里",2,3,NA,3
"246","97041   ",2008-06-02 02:59:00,121.79,24.86,92.3,5.8,"宜蘭市地震站北偏東方  11.3  公里",2,3,NA,3
"247","98072   ",2009-07-14 02:05:00,122.22,24.02,18.1,6,"花蓮市地震站東方  61.9  公里",2,3,NA,3
"248","98120   ",2009-10-20 01:55:00,121.59,25.17,7.5,3.1,"台北市地震站北偏東方  17.1  公里",2,NA,2,NA
"249","98121   ",2009-10-20 02:32:00,121.59,25.18,6.7,3,"台北市地震站北偏東方  16.9  公里",2,NA,1,NA
"250","102121   ",2013-10-31 08:02:00,121.35,23.57,15,6.4,"花蓮縣政府南偏西方  54.6  公里 (位於花蓮縣萬榮鄉)",3,3,NA,3
"251","89187   ",2000-09-10 04:54:00,121.58,24.09,17.7,6.2,"花蓮秀林地震站西偏北方  2.2  公里",3,NA,NA,2
"252","90058   ",2001-06-14 10:35:00,121.93,24.42,17.3,6.3,"宜蘭南澳地震站東方  18.2  公里",3,NA,NA,2
"253","98144   ",2009-12-19 09:02:00,121.66,23.79,43.8,6.9,"花蓮市地震站南偏東方  21.4  公里",3,NA,NA,NA
"254","100003   ",2011-01-11 06:41:00,122.05,24.59,13.3,4.4,"宜蘭縣政府東偏南方  32.7  公里外海",NA,1,1,1
"255","100009   ",2011-02-01 04:16:00,121.8,24.21,18.3,5.5,"花蓮縣政府東北方  30.6  公里外海",NA,1,2,1
"256","100034   ",2011-03-26 03:19:00,121.92,24.84,92.6,4.7,"宜蘭縣政府東北方  19.4  公里外海",NA,1,2,NA
"257","100053   ",2011-05-03 01:52:00,121.71,23.93,41.2,5.2,"花蓮縣政府東偏南方  10.7  公里外海",NA,1,1,NA
"258","100056   ",2011-05-07 04:35:00,121.96,24.47,13.5,4.6,"宜蘭縣政府東南方  35.8  公里外海",NA,1,2,NA
"259","100076   ",2011-06-19 06:18:00,121.84,24.69,74.6,4.9,"宜蘭縣政府東偏南方  9.1  公里 (位於宜蘭縣近海)",NA,1,2,1
"260","100085   ",2011-07-03 08:30:00,121.9,24.67,68,4.8,"宜蘭縣政府東偏南方  15.3  公里 (位於宜蘭縣近海)",NA,1,2,1
"261","100100   ",2011-07-12 07:17:00,121.52,23.51,31.2,5.3,"花蓮縣政府南偏西方  53.9  公里 (位於花蓮縣近海)",NA,1,1,NA
"262","100128   ",2011-09-07 02:23:00,121.86,24.85,106,4.1,"宜蘭縣政府東北方  16.3  公里 (位於宜蘭縣近海)",NA,1,1,NA
"263","100134   ",2011-09-22 06:18:00,121.67,24.09,17.2,5.1,"花蓮縣政府北偏東方  11.9  公里 (位於花蓮縣近海)",NA,1,1,NA
"264","100147   ",2011-10-30 11:23:00,123.16,25.31,215.8,6.3,"基隆市政府東方  143.6  公里 (位於台灣東北部海域)",NA,1,2,1
"265","100148   ",2011-10-31 11:17:00,121.94,24.84,92.1,5,"宜蘭縣政府東偏北方  21.7  公里 (位於台灣東部海域)",NA,1,2,1
"266","100155   ",2011-11-17 07:31:00,121.91,24.68,64.9,4.2,"宜蘭縣政府東偏南方  16.0  公里 (位於宜蘭縣近海)",NA,1,1,NA
"267","101016   ",2012-01-18 02:36:00,122.09,24.91,12.2,4.1,"宜蘭縣政府東偏北方  38.5  公里 (位於台灣東部海域)",NA,1,1,NA
"268","101018   ",2012-01-20 06:06:00,122.05,24.52,13.8,4.4,"宜蘭縣政府東南方  37.2  公里 (位於台灣東部海域)",NA,1,2,1
"269","101020   ",2012-01-25 04:36:00,122.2,24.89,124.3,5,"宜蘭縣政府東偏北方  47.4  公里 (位於台灣東部海域)",NA,1,1,NA
"270","101058   ",2012-04-09 05:43:00,122.36,24.04,29.2,5.7,"花蓮縣政府東方  75.3  公里 (位於台灣東部海域)",NA,1,2,1
"271","101064   ",2012-04-19 09:58:00,121.67,24.13,29.1,5.5,"花蓮縣政府北偏東方  16.7  公里 (位於花蓮縣近海)",NA,1,1,NA
"272","101088   ",2012-06-10 05:54:00,122.22,24.49,69.6,5.1,"宜蘭縣政府東偏南方  53.7  公里 (位於台灣東部海域)",NA,1,1,NA
"273","101090   ",2012-06-13 04:22:00,121.26,24.76,10.2,4.7,"桃園縣政府南方  25.9  公里 (位於新竹縣尖石鄉)",NA,1,1,1
"274","101091   ",2012-06-13 10:41:00,121.26,24.76,10.2,4.6,"桃園縣政府南方  25.8  公里 (位於新竹縣尖石鄉)",NA,1,2,1
"275","101095   ",2012-06-15 12:15:00,121.54,23.71,6.5,5.3,"花蓮縣政府南偏西方  32.0  公里 (位於花蓮縣豐濱鄉)",NA,1,1,NA
"276","101160   ",2012-08-17 01:41:00,121.5,24.05,22.2,4.6,"花蓮縣政府西偏北方  13.7  公里 (位於花蓮縣秀林鄉)",NA,1,1,NA
"277","101212   ",2012-12-23 02:13:00,121.46,24.32,5.2,4.6,"花蓮縣政府北偏西方  39.7  公里 (位於花蓮縣秀林鄉)",NA,1,2,1
"278","102007   ",2013-01-07 02:49:00,122.84,24.48,69.4,5.7,"宜蘭縣政府東偏南方  112.7  公里 (位於臺灣東部海域)",NA,1,1,NA
"279","102011   ",2013-01-21 03:09:00,122.52,24.7,108.2,5.6,"宜蘭縣政府東方  76.5  公里 (位於臺灣東部海域)",NA,1,2,1
"280","102014   ",2013-02-02 01:39:00,121.98,23.75,35,5.6,"花蓮縣政府東南方  45.4  公里 (位於臺灣東部海域)",NA,1,1,NA
"281","102018   ",2013-02-17 09:32:00,121.45,24.32,6.3,4.6,"花蓮縣政府北偏西方  40.1  公里 (位於花蓮縣秀林鄉)",NA,1,2,1
"282","102025   ",2013-02-22 02:35:00,121.44,24.31,6.4,4.8,"花蓮縣政府北偏西方  39.5  公里 (位於花蓮縣秀林鄉)",NA,1,1,NA
"283","102027   ",2013-03-06 07:49:00,121.97,24.44,13.4,4.4,"宜蘭縣政府東南方  38.4  公里 (位於臺灣東部海域)",NA,1,NA,NA
"284","102061   ",2013-05-19 08:20:00,121.66,24.37,58.9,4.4,"宜蘭縣政府南偏西方  41.3  公里 (位於宜蘭縣南澳鄉)",NA,1,NA,NA
"285","102082   ",2013-06-26 06:19:00,121.87,24.79,10,4.5,"宜蘭縣政府東偏北方  12.8  公里 (位於宜蘭縣近海)",NA,1,1,NA
"286","102090   ",2013-07-16 06:11:00,121.5,24.28,4.9,5.5,"花蓮縣政府北偏西方  34.1  公里 (位於花蓮縣秀林鄉)",NA,1,NA,NA
"287","102107   ",2013-09-18 11:33:00,122.09,24.64,15.1,4.5,"宜蘭縣政府東偏南方  34.8  公里 (位於臺灣東部海域)",NA,1,1,NA
"288","103001   ",2014-01-02 07:44:00,121.57,25.06,9.4,2.9,"臺北市政府北偏東方  2.2  公里 (位於臺北市內湖區)",NA,1,2,1
"289","103002   ",2014-01-02 07:46:00,121.57,25.06,9.8,2.5,"臺北市政府北偏東方  2.6  公里 (位於臺北市內湖區)",NA,1,1,NA
"290","103003   ",2014-01-03 02:34:00,121.57,25.06,9.8,2.6,"臺北市政府北偏東方  2.6  公里 (位於臺北市內湖區)",NA,1,1,NA
"291","103021   ",2014-02-07 01:48:00,121.82,24.7,72.5,3.8,"宜蘭縣政府東偏南方  6.4  公里 (位於宜蘭縣五結鄉)",NA,1,1,NA
"292","103041   ",2014-03-17 09:12:00,122.42,24.02,29.5,5.4,"花蓮縣政府東方  81.2  公里 (位於臺灣東部海域)",NA,1,1,1
"293","103084   ",2014-06-18 03:49:00,121.97,24.5,61.8,4.8,"宜蘭縣政府東南方  32.6  公里 (位於臺灣東部海域)",NA,1,2,NA
"294","103102   ",2014-08-01 02:38:00,121.6,24.56,6.1,4,"宜蘭縣政府西南方  25.3  公里 (位於宜蘭縣大同鄉)",NA,1,NA,NA
"295","103121   ",2014-10-08 02:08:00,121.58,23.64,33.4,5.2,"花蓮縣政府南方  39.3  公里 (位於花蓮縣近海)",NA,1,1,NA
"296","103127   ",2014-10-26 12:47:00,122.18,24.73,86,5,"宜蘭縣政府東方  42.5  公里 (位於臺灣東部海域)",NA,1,2,1
"297","103141   ",2014-11-20 06:37:00,122.03,24.9,11.6,4.4,"宜蘭縣政府東偏北方  33.0  公里 (位於臺灣東部海域)",NA,1,2,NA
"298","103148   ",2014-12-11 05:03:00,122.61,25.45,268.6,6.7,"基隆市政府東偏北方  93.6  公里 (位於臺灣東北部海域)",NA,1,2,1
"299","103154   ",2014-12-31 03:54:00,122.57,24.59,96.1,5.6,"宜蘭縣政府東方  82.8  公里 (位於臺灣東部海域)",NA,1,2,1
"300","104002   ",2015-01-05 01:53:00,122.02,24.69,73.8,5.1,"宜蘭縣政府東方  26.2  公里 (位於臺灣東部海域)",NA,1,NA,NA
"301","104005   ",2015-01-17 03:12:00,121.95,24.43,31.4,4.9,"宜蘭縣政府南偏東方  38.5  公里 (位於臺灣東部海域)",NA,1,2,1
"302","104008   ",2015-02-04 04:14:00,121.61,24.59,52.7,4.7,"宜蘭縣政府西南方  22.3  公里 (位於宜蘭縣大同鄉)",NA,1,2,NA
"303","104010   ",2015-02-12 03:35:00,121.7,24.27,29.7,4.7,"花蓮縣政府北偏東方  31.5  公里 (位於花蓮縣秀林鄉)",NA,1,1,NA
"304","104011   ",2015-02-14 04:06:00,121.4,22.66,27.8,6.3,"臺東縣政府東偏南方  27.4  公里 (位於臺灣東部海域)",NA,1,1,NA
"305","104012   ",2015-02-27 12:50:00,122.3,24.69,97.6,5.3,"宜蘭縣政府東方  55.0  公里 (位於臺灣東部海域)",NA,1,1,NA
"306","104013   ",2015-03-12 07:02:00,121.82,24.76,93.2,4.6,"宜蘭縣政府東偏北方  6.8  公里 (位於宜蘭縣近海)",NA,1,2,1
"307","104014   ",2015-03-14 10:45:00,121.9,24.48,27.4,4.6,"宜蘭縣政府南偏東方  31.3  公里 (位於宜蘭縣近海)",NA,1,1,NA
"308","104023   ",2015-04-20 07:20:00,121.66,23.66,38.3,5.5,"花蓮縣政府南方  36.9  公里 (位於臺灣東部海域)",NA,1,1,NA
"309","104026   ",2015-04-26 04:01:00,122.53,23.93,34.8,5.7,"花蓮縣政府東方  93.2  公里 (位於臺灣東部海域)",NA,1,2,1
"310","104028   ",2015-05-11 04:38:00,120.43,24.56,12.3,4.9,"苗栗縣政府西方  39.2  公里 (位於臺灣西部海域)",NA,1,NA,NA
"311","104040   ",2015-07-28 02:59:00,121.43,24.43,6,4.7,"宜蘭縣政府西南方  47.2  公里 (位於宜蘭縣大同鄉)",NA,1,NA,NA
"312","104042   ",2015-08-01 03:36:00,121.82,24.73,78.4,4.2,"宜蘭縣政府東方  5.8  公里 (位於宜蘭縣壯圍鄉)",NA,1,2,NA
"313","104072   ",2015-10-16 07:52:00,121.76,24.32,18.8,4.6,"花蓮縣政府北偏東方  38.9  公里 (位於宜蘭縣南澳鄉)",NA,1,1,NA
"314","104081   ",2015-11-03 08:06:00,122.03,24.85,8.9,4.8,"宜蘭縣政府東偏北方  29.8  公里 (位於臺灣東部海域)",NA,1,2,2
"315","104084   ",2015-11-11 11:33:00,122.75,24.47,95.6,5.5,"宜蘭縣政府東偏南方  104.3  公里 (位於臺灣東部海域)",NA,1,2,NA
"316","104089   ",2015-12-03 09:37:00,121.81,24.79,71.3,4.4,"宜蘭縣政府東北方  7.9  公里 (位於宜蘭縣壯圍鄉)",NA,1,2,1
"317","105004   ",2016-01-19 10:13:00,121.31,22.79,29.7,5.8,"臺東縣政府東方  17.0  公里",NA,1,NA,NA
"318","105005   ",2016-02-02 00:19:00,123.54,25.42,203.7,6.7,"基隆市政府東方  183.2  公里",NA,1,1,NA
"319","105021   ",2016-03-06 02:11:00,121.77,24.72,70.5,4.7,"宜蘭縣政府南偏東方  1.8  公里",NA,1,NA,1
"320","105023   ",2016-04-11 01:45:00,122.12,24.55,59.8,5.7,"宜蘭縣政府東偏南方  41.7  公里",NA,1,2,1
